5-Sep,43.955,44.015,44.16,43.725,-0.14%
5-Aug,44.015,43.405,44.185,43.335,1.32%
5-Jul,43.44,43.44,43.725,43.04,-0.10%
5-Jun,43.485,43.69,43.835,43.365,-0.49%
5-May,43.7,43.63,43.828,43.18,0.62%
5-Apr,43.43,43.68,43.9,43.43,-0.56%
5-Mar,43.675,43.665,43.887,43.435,0.09%
5-Feb,43.635,43.665,43.94,43.305,-0.02%
5-Jan,43.645,43.425,44.135,43.335,0.91%
4-Dec,43.25,44.54,44.79,43.25,-2.81%
4-Nov,44.5,45.36,45.57,44.5,-1.84%
4-Oct,45.335,45.915,45.96,45.305,-1.28%
4-Sep,45.925,46.275,46.392,45.715,-0.84%
4-Aug,46.315,46.435,46.525,46.145,-0.13%
4-Jul,46.375,45.965,46.54,45.605,0.87%
4-Jun,45.975,45.425,46.345,44.885,1.09%
4-May,45.48,44.44,46,44.38,2.27%
4-Apr,44.47,43.3,44.56,43.3,2.58%
4-Mar,43.35,45.24,45.382,43.35,-4.10%
4-Feb,45.205,45.245,45.37,45.145,-0.14%
4-Jan,45.27,45.625,45.75,45.21,-0.78%
3-Dec,45.625,45.755,45.825,45.435,-0.32%
3-Nov,45.77,45.28,46.02,45.21,0.99%
3-Oct,45.32,45.76,45.78,45.16,-0.72%
3-Sep,45.65,45.86,46.12,45.65,-0.46%
3-Aug,45.86,46.14,46.23,45.72,-0.66%
3-Jul,46.165,46.345,46.57,46.005,-0.53%
3-Jun,46.41,47.05,47.3,46.35,-1.30%
3-May,47.02,47.375,47.405,46.797,-0.63%
3-Apr,47.32,47.48,47.53,47.25,-0.34%
3-Mar,47.48,47.69,47.88,47.43,-0.27%
3-Feb,47.61,47.75,47.97,47.55,-0.40%
3-Jan,47.8,48.052,48.085,47.75,-0.31%
2-Dec,47.95,48.317,48.4,47.91,-0.75%
2-Nov,48.31,48.34,48.4,48.16,-0.06%
2-Oct,48.34,48.39,48.53,48.25,-0.02%
2-Sep,48.35,48.52,48.63,48.35,-0.25%
2-Aug,48.47,48.69,48.767,48.35,-0.35%
2-Jul,48.64,48.92,48.925,48.64,-0.45%
2-Jun,48.86,49.05,49.105,48.8,-0.31%
2-May,49.01,48.97,49.12,48.9,0.16%
2-Apr,48.93,48.78,49.102,48.77,0.31%
