2016,2016090800,DEN,1,1,DEN,CAR,1,0,NA,NA,Pass,T.Siemian,00-0032156,1,Short,0,left,0,NA,D.Thomas,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,DEN,1,1,DEN,CAR,1,0,NA,NA,Pass,T.Siemian,00-0032156,1,Short,0,right,0,NA,C.Anderson,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,DEN,1,2,DEN,CAR,1,0,NA,NA,Pass,T.Siemian,00-0032156,1,Short,3,right,0,NA,E.Sanders,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,DEN,1,3,DEN,CAR,1,0,NA,NA,Pass,T.Siemian,00-0032156,1,Short,10,left,0,NA,V.Green,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,DEN,1,1,DEN,CAR,1,0,NA,NA,Pass,T.Siemian,00-0032156,1,Short,4,right,0,NA,E.Sanders,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,CAR,1,2,DEN,CAR,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,CAR,1,1,DEN,CAR,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,CAR,2,1,CAR,DEN,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,CAR,2,2,CAR,DEN,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,CAR,2,1,CAR,DEN,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,CAR,2,2,CAR,DEN,1,0,NA,NA,Pass,C.Newton,00-0027939,1,Short,6,middle,0,NA,G.Olsen,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,CAR,2,3,CAR,DEN,1,0,NA,NA,Pass,C.Newton,00-0027939,1,Deep,17,middle,0,NA,K.Benjamin,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,DEN,2,1,CAR,DEN,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,0,0,DEN
2016,2016090800,DEN,2,1,CAR,DEN,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,DEN
