2014,2014090400,SEA,9,2,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Deep,44,left,0,NA,D.Baldwin,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,9,3,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,9,1,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,14,right,0,NA,NA,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,9,2,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,GB,10,NA,SEA,GB,1,0,NA,NA,Kickoff,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,10,1,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,H.Clinton-Dix,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,10,1,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,10,2,SEA,GB,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,M.Burnett,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,10,1,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Deep,19,right,0,NA,J.Kearse,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,10,2,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Deep,29,left,0,NA,R.Lockette,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,SEA,10,3,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,5,middle,0,NA,D.Baldwin,NA,NA,NA,NA,0,17,7,SEA
2014,2014090400,GB,11,1,GB,SEA,1,0,NA,NA,Pass,A.Rodgers,00-0023459,1,Short,15,left,1,NA,NA,NA,NA,NA,NA,0,10,7,SEA
2014,2014090400,GB,12,1,SEA,GB,1,0,NA,NA,Pass,R.Wilson,00-0029263,1,Short,8,right,0,NA,J.Kearse,NA,NA,NA,NA,0,17,7,SEA
