2017,2017090700,NE,1,2,NE,KC,1,0,NA,NA,Pass,T.Brady,00-0019596,1,Short,1,right,0,NA,R.Burkhead,NA,NA,NA,NA,0,0,0,NE
2017,2017090700,KC,1,1,NE,KC,1,0,NA,NA,Pass,T.Brady,00-0019596,1,Short,2,right,0,NA,R.Gronkowski,NA,NA,NA,NA,0,0,0,NE
2017,2017090700,KC,3,1,NE,KC,1,0,NA,NA,Pass,T.Brady,00-0019596,1,Deep,27,left,0,NA,R.Gronkowski,NA,NA,NA,NA,0,7,7,NE
2017,2017090700,KC,3,2,NE,KC,1,0,NA,NA,Pass,T.Brady,00-0019596,1,Short,2,left,0,NA,J.White,NA,NA,NA,NA,0,7,7,NE
2017,2017090700,KC,3,3,NE,KC,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,NA,NA,NA,NA,0,7,7,NE
2017,2017090700,KC,3,1,NE,KC,1,0,NA,NA,Pass,T.Brady,00-0019596,1,Deep,17,left,0,NA,R.Gronkowski,NA,NA,NA,NA,0,7,7,NE
2017,2017090700,KC,3,3,NE,KC, TOUCHDOWN. Penalty on KC-D.Ford, declined. The Replay Official reviewed the pass completion ruling, Defensive Offside,0,1,NA,NA,NA,0,NA,None,1,middle,0,R.Gronkowski,None,0,NA,0,1,KC,Defensive Offside
2017,2017090700,KC,3,3,NE,KC,1,0,NA,NA,Pass,T.Brady,00-0019596,1,Short,5,middle,0,NA,D.Amendola,NA,NA,NA,NA,0,7,7,NE
2017,2017090700,KC,4,1,KC,NE,1,0,NA,NA,Pass,A.Smith,00-0023436,1,Short,1,left,0,NA,T.Hill,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,KC,4,1,KC,NE,1,0,NA,NA,Pass,A.Smith,00-0023436,1,Short,4,left,0,NA,D.Harris,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,KC,4,2,KC,NE,1,0,NA,NA,Pass,A.Smith,00-0023436,1,Short,-1,left,0,NA,K.Hunt,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,MID,4,1,KC,NE,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,tackle,NA,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,NE,4,2,KC,NE,1,0,NA,NA,Pass,A.Smith,00-0023436,1,Short,1,middle,0,NA,A.Wilson,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,NE,4,1,KC,NE,1,0,NA,NA,Pass,A.Smith,00-0023436,1,Short,11,middle,0,NA,T.Hill,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,NE,4,1,KC,NE,1,0,NA,NA,Pass,A.Smith,00-0023436,1,Short,2,right,0,NA,C.Conley,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,NE,4,1,KC,NE,1,0,NA,NA,Pass,A.Smith,00-0023436,1,Short,0,right,0,NA,NA,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,NE,4,2,KC,NE,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,7,NE
2017,2017090700,NE,5,1,NE,KC,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,guard,NA,NA,NA,NA,NA,0,7,0,NE
2017,2017090700,KC,5,1,NE,KC,1,0,NA,NA,Pass,T.Brady,00-0019596,1,Short,1,middle,0,NA,B.Cooks,NA,NA,NA,NA,0,7,0,NE
2017,2017090700,KC,5,1,NE,KC,1,0,NA,NA,Run,NA,None,0,NA,0,NA,0,end,NA,NA,NA,NA,NA,0,7,0,NE
