2017,2017090700,NE,4,1,KC,NE,0,0,NA,Pass,A.Smith,00-0023436,1,Incomplete Pass,0,0,0,NA,NA,None,NA,NA,0,0,0,7,NE,KC
2017,2017090700,NE,4,2,KC,NE,2,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,0,7,NE,KC
2017,2017090700,NE,4,3,KC,NE,7,1,NA,Pass,A.Smith,00-0023436,1,Complete,7,0,0,NA,D.Harris,00-0030155,NA,NA,0,0,0,7,NE,KC
2017,2017090700,NE,4,NA,KC,NE,0,0,NA,Extra Point,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,6,7,NE,KC
2017,2017090700,KC,5,NA,NE,KC,0,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,7,NE,KC
2017,2017090700,NE,5,1,NE,KC,3,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,7,NE,KC
2017,2017090700,NE,5,2,NE,KC,27,0,NA,Pass,T.Brady,00-0019596,1,Complete,24,3,0,NA,D.Amendola,00-0026035,NA,NA,0,0,7,7,NE,KC
2017,2017090700,KC,5,1,NE,KC,15,0,NA,Pass,T.Brady,00-0019596,1,Complete,1,14,0,NA,B.Cooks,00-0031236,NA,NA,0,0,7,7,NE,KC
2017,2017090700,KC,5,1,NE,KC,13,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,7,NE,KC
2017,2017090700,KC,5,1,NE,KC,3,0,NA,No Play,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,7,NE,KC
2017,2017090700,KC,5,1,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,12,0,0,NA,R.Burkhead,00-0030288,NA,NA,0,0,7,7,NE,KC
2017,2017090700,KC,5,2,NE,KC,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,7,NE,KC
2017,2017090700,KC,5,3,NE,KC,0,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,7,NE,KC
2017,2017090700,KC,5,4,NE,KC,0,0,NA,Field Goal,NA,None,0,NA,0,0,0,NA,NA,None,Good,25,0,0,7,7,NE,KC
2017,2017090700,NE,6,NA,KC,NE,31,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,10,NE,KC
2017,2017090700,KC,6,1,KC,NE,0,0,NA,Pass,A.Smith,00-0023436,1,Incomplete Pass,16,0,0,NA,R.Travis,00-0032319,NA,NA,0,0,7,10,NE,KC
2017,2017090700,KC,6,2,KC,NE,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,10,NE,KC
2017,2017090700,KC,6,3,KC,NE,-3,0,NA,Sack,NA,00-0023436,0,NA,0,0,0,NA,NA,None,NA,NA,0,1,7,10,NE,KC
2017,2017090700,KC,6,4,KC,NE,0,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,10,NE,KC
2017,2017090700,NE,7,1,NE,KC,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,NE,7,2,NE,KC,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,NE,7,3,NE,KC,22,0,NA,Pass,T.Brady,00-0019596,1,Complete,7,15,0,NA,D.Amendola,00-0026035,NA,NA,0,0,10,7,NE,KC
2017,2017090700,NE,7,1,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,26,0,0,NA,R.Burkhead,00-0030288,NA,NA,0,0,10,7,NE,KC
2017,2017090700,NE,7,2,NE,KC,0,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,NE,7,3,NE,KC,16,0,NA,Pass,T.Brady,00-0019596,1,Complete,14,2,0,NA,R.Gronkowski,00-0027656,NA,NA,0,0,10,7,NE,KC
2017,2017090700,KC,7,1,NE,KC,16,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,KC,7,1,NE,KC,9,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,KC,7,2,NE,KC,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,KC,7,1,NE,KC,2,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,KC,7,2,NE,KC,0,0,NA,No Play,T.Brady,None,1,Incomplete Pass,0,0,0,NA,C.Hogan,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,KC,7,1,NE,KC,2,1,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,10,7,NE,KC
2017,2017090700,KC,7,NA,NE,KC,0,0,NA,Extra Point,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,16,7,NE,KC
2017,2017090700,NE,8,NA,KC,NE,29,0,NA,Kickoff,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,8,1,KC,NE,3,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,8,2,KC,NE,10,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,8,1,KC,NE,1,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,8,2,KC,NE,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,8,3,KC,NE,-12,0,NA,Sack,NA,00-0023436,0,NA,0,0,0,NA,NA,None,NA,NA,0,1,7,17,NE,KC
2017,2017090700,KC,8,4,KC,NE,0,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,NE,9,1,NE,KC,4,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,7,NE,KC
2017,2017090700,NE,9,2,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,16,0,0,NA,C.Hogan,00-0028237,NA,NA,0,0,17,7,NE,KC
2017,2017090700,NE,9,3,NE,KC,0,0,NA,Pass,T.Brady,00-0019596,1,Incomplete Pass,7,0,0,NA,B.Cooks,00-0031236,NA,NA,0,0,17,7,NE,KC
2017,2017090700,NE,9,4,NE,KC,0,0,NA,Punt,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,17,7,NE,KC
2017,2017090700,KC,10,1,KC,NE,14,0,NA,No Play,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,10,1,KC,NE,7,0,NA,Run,NA,None,0,NA,0,0,0,NA,NA,None,NA,NA,0,0,7,17,NE,KC
2017,2017090700,KC,10,2,KC,NE,9,0,NA,Pass,A.Smith,00-0023436,1,Complete,3,6,0,NA,A.Wilson,00-0030669,NA,NA,0,0,7,17,NE,KC
